proposalId,priority,huvCode,huvName,targetRuleType,completeness,procedureCodes,diagnosisCodes,proposedFields,officialSources,officialQuotes,existingRelation,qualityFlags,decision,decisionNotes
engine_proposal_57e8a78bd104826ca7661e9d,B,24.57731,"Alt ekstremite arterleri RDUS, tek ekstremite",sure,partial,24.57731,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_0f619578fa849aa31a41176e,B,24.57846,"Alt ekstremite arterleri RDUS, iki ekstremite",sure,partial,24.57846,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_58a4b43d97d6c9cda8a34058,B,24.57961,Aortoiliyak ve her iki alt ekstremite arterleri RDUS,sure,partial,24.57961,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_9411506408e6588c3166687c,B,24.58191,Aortoiliyak ve tek ekstremite arterleri RDUS,sure,partial,24.58191,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_53d122707d1d21d323cc3339,B,24.58421,"Üst ekstremite venleri RDUS, tek ekstremite",sure,partial,24.58421,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_d6102621ba9d5a842da7dfbd,B,24.58536,"Üst ekstremite venleri RDUS, iki ekstremite",sure,partial,24.58536,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_56f69c0013e29da998299b62,B,24.58651,"Üst ekstremite arterleri RDUS, tek ekstremite",sure,partial,24.58651,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_e053047e4825964384dd7be9,B,24.58766,"Üst ekstremite arterleri RDUS, iki ekstremite",sure,partial,24.58766,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_4e760d291989edf85e239b0e,B,24.58881,Arteriyovenöz fistül RDUS,sure,partial,24.58881,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_17628cf068b2c19c0332aec5,B,24.59341,Hepatik ven sistemi RDUS,sure,partial,24.59341,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_72ac73933370e40a34af2628,B,24.59571,"Renal arter RDUS, iki taraflı",sure,partial,24.59571,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_aaefaaba28fdf212bf64e293,B,24.59801,"Renal ven RDUS, iki taraflı",sure,partial,24.59801,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_26997229791279b824361720,B,24.60031,"Renal parankim RDUS, iki taraflı",sure,partial,24.60031,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_6c983fec10cc92300575be59,B,24.60261,Renal transplant RDUS,sure,partial,24.60261,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
engine_proposal_c424aac4a58459b60eb03394,B,24.60951,Transvajinal RDUS,sure,partial,24.60951,,{},HUV_06052025.xlsx,"RENKLi DOPPLER ULTRASONOGRAFİ (RDUS) İNCELEMELERi - 24.53821: Gerektiğinde, aynı seansta aynı organ/bölge için hem gri-skala US, hem RDUS incelemesi yapılırsa, gri-skala US biriminin tamamı, RDUS biriminin % 50 si dikkate alınarak ücret hesaplanır. Böyle uygulandığında, her iki inceleme için ayrı rapor yazılır. Aynı seansta birden fazla RDUS incelemesi yapılırsa, (özel birimle tanımlı değilse) birimi en büyük olan incelemenin tamamı, sonraki her bir inceleme biriminin 2/3&rsquo;ü dikkate alınarak toplam inceleme birimi bulunur. RADYOLOJİ - 24.00001: Radyolojik incelemelerde kullanılan kontrast ilaç ve tıbbi sarf malzeme ücretleri (aksi belirtilmemiş ise) işleme dahil değildir, ayrıca ücretlendirilir. Radyolojik incelemenin değerlendirilmesi, yorumlanması ve raporlandırılması Radyoloji Uzmanı tarafından (mutlaka) yapılmalıdır. Radyoloji uzmanı raporuna adını, diploma ve uzmanlık numarasını yazarak imzalamalıdır. Radyolojik girişimlerde, Genel İlkelerin 00.57882 kodlu maddesi (ilgili böl",new,explicit_frequency_fields_not_parsed,pending,
